user,default,balance,housing,loan
3986,no,127,no,no
3987,no,0,no,no
3988,no,4951,no,no
3989,no,488,yes,no
3990,no,1154,no,no
3991,no,624,no,no
3992,no,4343,yes,no
3993,no,2367,no,no
3994,no,283,yes,no
3995,no,6403,no,no
3996,no,802,no,no
3997,no,3735,no,no
3998,no,2693,no,no
3999,no,0,yes,yes
4000,no,1027,no,no
4001,no,3902,no,no
4002,no,243,yes,no
4003,no,0,no,no
4004,no,1055,no,no
4005,no,60,yes,no
4006,no,5397,no,no
4007,no,217,no,no
4008,no,6551,no,no
4009,no,303,no,no
4010,no,2093,no,no
4011,no,1167,yes,yes
4012,no,2376,yes,no
4013,no,0,no,no
4014,no,949,no,no
4015,no,393,no,no
4016,no,2678,no,no
4017,no,11,no,no
4018,no,4416,no,no
4019,no,390,no,no
4020,no,1934,no,no
4021,no,3511,no,no
4022,no,1696,no,no
4023,no,1278,no,no
4024,no,1011,no,no
4025,no,2939,no,no
4026,no,3466,no,no
4027,no,372,no,no
4028,no,549,no,no
4029,no,1102,no,no
4030,no,973,no,no
4031,no,491,no,no
4032,no,3337,yes,no
4033,no,368,no,no
4034,no,326,no,no
4035,no,12264,no,no
4036,no,203,no,no
4037,no,502,no,no
4038,no,346,no,no
4039,no,4328,no,no
4040,no,279,no,no
4041,no,131,yes,no
4042,no,2646,no,no
4043,no,6,yes,no
4044,no,1579,no,no
4045,no,2007,no,no
4046,no,1,no,no
4047,no,469,no,no
4048,no,643,no,no
4049,no,514,no,no
4050,no,1289,no,no
4051,no,3676,no,no
4052,no,0,no,no
4053,no,104,no,yes
4054,no,159,yes,no
4055,no,728,yes,yes
4056,no,107,no,no
4057,no,1946,no,no
4058,no,1519,no,no
4059,no,5112,no,no
4060,no,1090,no,no
4061,no,4833,no,no
4062,no,1925,no,no
4063,no,335,no,no
4064,no,371,yes,yes
4065,no,5475,no,no
4066,no,203,no,no
4067,no,50,no,yes
4068,no,11862,no,no
4069,no,820,no,no
4070,no,791,no,no
4071,no,1279,yes,no
4072,no,455,no,no
4073,no,536,yes,no
4074,no,1693,yes,no
4075,no,1495,no,no
4076,no,985,yes,no
4077,no,935,no,no
4078,no,410,no,no
4079,no,51,yes,yes
4080,no,679,no,no
4081,no,1780,yes,no
4082,no,222,no,no
4083,no,1210,no,no
4084,no,1693,no,no
4085,no,876,no,no
4086,no,3308,no,no
4087,no,0,no,no
4088,no,822,no,no
4089,no,0,no,no
4090,no,3904,no,no
4091,no,2488,no,no
4092,no,88,no,no
4093,no,121,no,no
4094,no,0,no,no
4095,no,0,yes,no
4096,no,464,no,no
4097,no,79,no,no
4098,no,2557,yes,no
4099,no,272,no,no
4100,no,2543,no,no
4101,no,1224,yes,no
4102,no,320,yes,no
4103,no,4256,yes,no
4104,no,1168,yes,no
4105,no,703,yes,no
4106,no,136,no,no
4107,no,3810,yes,no
4108,no,765,no,no
4109,no,1146,no,no
4110,no,358,no,no
4111,no,1511,yes,no
4112,no,557,yes,no
4113,no,583,no,no
4114,no,557,no,no
4115,no,113,no,no
4116,no,2850,no,no
4117,no,505,no,yes
4118,no,825,no,no
4119,no,5715,no,no
4120,no,-215,no,no
4121,no,2239,no,no
4122,no,376,yes,no
4123,no,15485,no,no
4124,no,2918,no,yes
4125,no,67,no,no
4126,no,1664,no,no
4127,no,192,no,no
4128,no,1519,no,no
4129,no,0,no,no
4130,no,0,yes,yes
4131,no,4708,no,no
4132,no,3283,no,no
4133,no,1211,no,no
4134,no,347,no,no
4135,no,423,no,no
4136,no,3982,no,no
4137,no,2506,no,no
4138,no,697,no,no
4139,no,456,no,yes
4140,no,324,no,yes
4141,no,5768,yes,no
4142,no,1517,no,no
4143,no,0,no,no
4144,no,482,no,no
4145,no,638,no,no
4146,no,2524,no,no
4147,no,4539,no,no
4148,no,2039,yes,no
4149,no,128,no,no
4150,no,4787,yes,no
4151,no,1147,no,no
4152,no,1978,no,no
4153,no,51,yes,no
4154,yes,-122,yes,no
4155,no,294,yes,yes
4156,no,922,no,no
4157,no,51,yes,yes
4158,no,694,yes,no
4159,no,607,yes,no
4160,no,2155,no,yes
4161,no,159,no,no
4162,no,7050,no,no
4163,no,1055,no,no
4164,no,8165,no,no
4165,no,376,no,no
4166,no,3701,no,no
4167,no,644,yes,no
4168,no,3623,no,no
4169,no,360,no,no
4170,no,284,yes,no
4171,no,1893,yes,no
4172,no,69,no,yes
4173,no,1355,yes,no
4174,no,1506,no,no
4175,no,1393,yes,no
4176,no,487,yes,no
4177,no,655,no,no
4178,no,1788,no,no
4179,no,0,yes,no
4180,no,41,no,no
4181,no,215,no,no
4182,no,1187,no,no
4183,no,0,no,no
4184,no,1213,no,no
4185,no,653,no,no
4186,no,3426,no,no
4187,no,238,no,no
4188,no,1690,no,no
4189,no,0,no,no
4190,no,27,yes,no
4191,no,681,no,no
4192,no,18188,yes,no
4193,no,1006,yes,no
4194,no,1352,no,no
4195,no,2340,no,no
4196,no,366,no,no
4197,no,-374,yes,no
4198,no,1231,no,no
4199,no,1347,yes,yes
4200,no,1778,no,no
4201,no,2201,no,no
4202,no,0,yes,no
4203,no,2557,yes,no
4204,no,0,yes,no
4205,no,1320,no,no
4206,no,0,no,no
4207,no,0,no,no
4208,no,22125,no,yes
4209,no,6188,no,no
4210,no,1077,yes,yes
4211,no,45248,yes,no
4212,no,3291,yes,no
4213,no,562,yes,no
4214,no,1046,yes,no
4215,no,87,no,no
4216,no,10281,no,no
4217,no,429,yes,no
4218,no,3648,no,no
4219,no,863,yes,no
4220,no,3,no,no
4221,no,2648,no,no
4222,no,0,yes,no
4223,no,0,no,no
4224,no,655,no,no
4225,no,854,yes,no
4226,no,858,no,no
4227,no,567,no,no
4228,no,399,yes,no
4229,no,257,no,no
4230,no,3735,no,no
4231,no,57,no,no
4232,no,1235,no,no
4233,no,257,yes,no
4234,no,401,no,no
4235,no,3290,no,no
4236,no,297,no,no
4237,no,33,no,no
4238,no,1179,no,no
4239,no,471,no,no
4240,no,938,no,no
4241,no,1636,yes,no
4242,no,1243,no,no
4243,no,0,yes,no
4244,no,1679,no,no
4245,no,2022,no,no
4246,no,2033,no,no
4247,no,869,no,no
4248,no,3611,no,no
4249,no,3624,no,no
4250,no,2488,no,no
4251,no,2228,no,no
4252,no,4,no,no
4253,no,2557,no,no
4254,no,1390,yes,no
4255,no,1228,yes,no
4256,no,1265,yes,yes
4257,no,6046,yes,yes
4258,no,816,yes,no
4259,no,0,no,no
4260,no,118,no,no
4261,no,1165,no,no
4262,no,99,no,no
4263,no,1697,no,no
4264,no,866,yes,no
4265,no,0,no,no
4266,no,5301,no,no
4267,no,7918,no,no
4268,no,1,no,no
4269,no,160,no,no
4270,no,414,yes,no
4271,no,406,no,no
4272,no,0,yes,no
4273,no,655,no,no
4274,no,514,no,no
4275,no,11766,yes,no
4276,no,0,no,yes
4277,no,2892,no,no
4278,no,762,no,no
4279,no,2037,no,no
4280,no,255,no,yes
4281,no,1536,no,no
4282,no,0,no,no
4283,no,2,yes,yes
4284,no,1435,yes,no
4285,no,1219,no,no
4286,no,2971,no,no
4287,no,440,no,no
4288,no,3301,yes,no
4289,no,2321,no,no
4290,no,213,no,no
4291,no,0,no,no
4292,no,108,no,no
4293,no,920,no,no
4294,no,1031,no,no
4295,no,294,no,no
4296,no,527,no,yes
4297,no,1030,no,no
4298,no,2503,no,no
4299,no,1547,no,no
4300,no,1,yes,no
4301,no,1167,yes,no
4302,no,523,yes,no
4303,no,-207,no,no
4304,no,3283,no,no
4305,no,1147,yes,no
4306,no,1170,no,no
4307,no,4642,yes,no
4308,no,2666,no,no
4309,no,792,no,no
4310,no,127,yes,no
4311,no,0,no,no
4312,no,0,no,no
4313,no,121,yes,no
4314,no,618,no,no
4315,no,2495,yes,no
4316,no,569,no,no
4317,no,473,no,no
4318,no,474,no,no
4319,no,0,no,no
4320,no,1796,no,no
4321,no,520,no,no
4322,no,118,no,no
4323,no,3342,no,no
4324,no,3239,no,no
4325,no,23,no,no
4326,no,40,no,no
4327,no,226,yes,no
4328,no,939,yes,no
4329,no,-20,no,yes
4330,no,940,yes,yes
4331,no,5,no,no
4332,no,0,no,no
4333,no,447,no,no
4334,no,126,no,no
4335,no,4718,no,no
4336,no,843,no,no
4337,no,656,yes,no
4338,no,91,no,no
4339,no,0,yes,no
4340,no,2984,yes,no
4341,no,870,no,no
4342,no,7608,no,no
4343,no,5115,yes,no
4344,no,247,no,no
4345,no,154,yes,no
4346,no,1731,no,no
4347,no,3634,no,no
4348,no,19,yes,no
4349,no,1129,yes,no
4350,no,0,yes,no
4351,no,12264,no,no
4352,no,478,no,no
4353,no,2081,no,no
4354,no,965,no,no
4355,no,332,yes,no
4356,no,1163,no,no
4357,no,1960,yes,no
4358,no,294,yes,no
4359,no,188,yes,yes
4360,no,254,no,no
4361,no,1377,yes,no
4362,no,523,no,no
4363,no,600,no,no
4364,no,387,yes,no
4365,no,849,yes,no
4366,no,1317,yes,no
4367,no,273,no,no
4368,no,0,yes,no
4369,no,2538,yes,no
4370,no,133,no,no
4371,no,146,no,no
4372,no,11115,no,no
4373,no,486,no,no
4374,no,159,no,no
4375,no,1201,no,no
4376,no,2590,no,no
4377,no,800,no,no
4378,no,0,yes,no
4379,no,385,yes,no
4380,no,238,no,no
4381,no,238,no,no
4382,no,1812,no,no
4383,no,413,no,no
4384,no,152,yes,yes
4385,no,1031,yes,no
4386,no,3143,no,no
4387,no,613,no,no
4388,no,168,no,no
4389,no,2144,no,no
4390,no,1331,no,no
4391,no,2611,no,no
4392,no,925,no,no
4393,no,985,yes,no
4394,no,367,no,no
4395,no,302,no,no
4396,no,47,yes,no
4397,no,1946,no,no
4398,no,2266,no,no
4399,no,992,yes,no
4400,no,3544,yes,no
4401,no,76,yes,no
4402,no,6013,yes,no
4403,no,19,no,no
4404,no,232,yes,no
4405,no,993,no,no
4406,no,535,no,no
4407,no,127,no,no
4408,no,1528,no,no
4409,no,324,yes,yes
4410,no,1639,no,no
4411,no,0,yes,no
4412,no,-370,yes,no
4413,no,11862,no,no
4414,no,323,no,no
4415,no,3940,yes,no
4416,no,8897,yes,no
4417,no,2002,no,no
4418,no,668,yes,no
4419,no,2946,yes,no
4420,no,4216,no,no
4421,no,0,yes,no
4422,no,23076,no,no
4423,no,7459,yes,no
4424,no,5,yes,no
4425,no,4147,no,no
4426,no,0,no,yes
4427,no,131,yes,no
4428,no,231,no,no
4429,no,720,no,no
4430,no,598,no,no
4431,no,1819,no,no
4432,no,587,no,no
4433,no,1495,no,no
4434,no,442,no,no
4435,no,271,yes,no
4436,no,29340,no,no
4437,no,1014,no,yes
4438,no,2366,no,no
4439,no,26965,no,no
4440,no,1411,no,no
4441,no,617,no,no
4442,no,4736,yes,no
4443,no,2540,no,no
4444,no,403,yes,no
4445,no,423,yes,no
4446,no,131,no,no
4447,no,4041,no,no
4448,no,273,yes,no
4449,no,101,yes,no
4450,no,0,no,yes
4451,no,2544,no,no
4452,no,1699,no,no
4453,no,2689,yes,no
4454,no,3160,yes,no
4455,no,388,no,no
4456,no,393,no,yes
4457,no,69,no,no
4458,no,2658,yes,no
4459,yes,-366,yes,no
4460,no,466,yes,no
4461,no,64,no,no
4462,no,580,yes,yes
4463,no,3317,no,yes
4464,no,955,no,yes
4465,no,7441,no,no
4466,no,377,yes,no
4467,no,994,no,no
4468,no,1766,no,yes
4469,no,-236,yes,no
4470,no,774,no,no
4471,no,659,yes,no
4472,no,149,no,no
4473,no,1405,no,yes
4474,no,290,yes,no
4475,no,595,yes,no
4476,no,4613,no,no
4477,no,0,yes,no
4478,no,2204,no,no
4479,no,576,no,no
4480,no,3840,yes,no
4481,no,1358,no,no
4482,no,5169,yes,no
4483,no,0,yes,no
4484,no,533,no,no
4485,no,1788,no,no
4486,no,1070,yes,no
4487,no,80,no,no
4488,no,3254,yes,no
4489,no,1309,no,no
4490,no,0,no,yes
4491,no,1534,yes,no
4492,no,535,no,no
4493,no,368,no,no
4494,no,415,no,no
4495,no,3434,no,yes
4496,no,35,no,no
4497,no,2948,no,no
4498,no,2473,no,no
4499,no,1133,yes,no
4500,no,306,yes,no
4501,no,-382,no,no
4502,no,1224,yes,no
4503,no,5359,no,no
4504,no,2166,no,no
4505,no,925,no,no
4506,no,495,no,no
4507,no,2374,yes,no
4508,no,1925,no,no
4509,no,279,yes,no
4510,no,842,yes,no
4511,no,6748,no,no
4512,no,-242,yes,yes
4513,no,3917,no,no
4514,no,1711,no,no
4515,no,298,no,no
4516,no,335,no,no
4517,no,2240,yes,no
4518,no,1478,no,no
4519,no,390,no,no
4520,no,1234,no,no
4521,no,3704,no,no
4522,no,890,no,no
4523,no,3663,no,no
4524,no,119,yes,yes
4525,no,167,yes,no
4526,no,1022,yes,no
4527,no,305,no,no
4528,no,172,no,no
4529,no,3047,no,no
4530,no,616,no,no
4531,no,453,no,no
4532,no,526,no,no
4533,no,169,no,no
4534,no,1347,no,no
4535,no,378,yes,no
4536,no,2889,yes,no
4537,no,57,no,no
4538,no,0,no,no
4539,no,1293,no,no
4540,no,2085,no,no
4541,no,315,no,no
4542,no,1627,no,no
4543,no,1853,no,no
4544,no,1429,yes,no
4545,no,3951,no,no
4546,no,780,no,no
4547,no,674,yes,no
4548,no,218,yes,no
4549,no,763,no,no
4550,no,4151,yes,yes
4551,no,2787,no,no
4552,no,26,no,yes
4553,no,153,no,no
4554,no,362,no,yes
4555,no,1184,yes,no
4556,no,6840,no,no
4557,no,3145,no,no
4558,no,660,no,no
4559,no,1311,yes,no
4560,no,215,no,no
4561,no,3324,no,no
4562,yes,0,yes,no
4563,no,747,yes,no
4564,no,448,yes,yes
4565,no,1246,yes,no
4566,no,271,yes,no
4567,no,1271,yes,no
4568,no,962,yes,no
4569,no,3054,no,no
4570,no,0,no,no
4571,no,346,no,no
4572,no,3550,no,no
4573,no,1379,no,no
4574,no,1093,yes,yes
4575,no,295,yes,no
4576,no,129,yes,no
4577,no,636,yes,no
4578,no,4101,yes,no
4579,no,3352,yes,no
4580,no,334,yes,no
4581,no,341,yes,no
4582,no,8491,yes,no
4583,no,227,yes,yes
4584,no,125,no,no
4585,no,3608,yes,no
4586,no,2536,yes,no
4587,no,4688,no,no
4588,no,0,no,no
4589,no,1113,no,no
4590,no,1857,yes,no
4591,no,2892,no,no
4592,no,6,yes,no
4593,no,1076,no,no
4594,yes,-930,yes,no
4595,no,1382,yes,no
4596,no,2048,yes,no
4597,no,608,no,no
4598,yes,-274,yes,yes
4599,no,132,no,no
4600,no,344,no,no
4601,no,2230,no,no
4602,no,5679,yes,no
4603,no,885,yes,no
4604,no,3764,no,no
4605,no,4017,no,no
4606,no,368,yes,yes
4607,no,569,no,no
4608,no,272,no,no
4609,no,167,no,yes
4610,no,1388,yes,no
4611,no,7895,yes,no
4612,no,2160,no,no
4613,no,1587,yes,no
4614,no,1723,yes,no
4615,no,691,no,no
4616,no,243,yes,no
4617,no,3696,no,no
4618,no,71,no,no
4619,no,0,no,no
4620,no,3765,no,no
4621,no,977,no,yes
4622,no,15161,no,no
4623,no,0,yes,yes
4624,no,776,yes,no
4625,no,1994,no,no
4626,no,616,no,no
4627,no,3512,no,no
4628,no,6529,no,no
4629,no,0,yes,no
4630,no,2129,no,no
4631,no,874,no,no
4632,no,496,no,no
4633,no,1539,yes,no
4634,no,348,no,no
4635,no,1287,yes,no
4636,no,12356,yes,no
4637,no,5763,no,yes
4638,no,-267,yes,no
4639,no,443,no,no
4640,no,934,yes,no
4641,no,4859,no,no
4642,no,1843,no,no
4643,no,1289,no,no
4644,no,19,no,no
4645,no,8332,no,no
4646,no,5517,yes,no
4647,no,949,no,no
4648,no,-157,yes,no
4649,no,254,no,no
4650,no,136,no,no
4651,no,285,no,no
4652,no,874,no,no
4653,no,1641,yes,no
4654,no,1088,yes,no
4655,no,1138,no,no
4656,no,13107,yes,no
4657,no,2557,yes,no
4658,no,142,yes,no
4659,no,733,yes,no
4660,yes,-405,yes,yes
4661,no,11008,no,no
4662,no,246,no,no
4663,no,0,yes,yes
4664,no,536,no,no
4665,no,1506,no,no
4666,no,716,yes,no
4667,no,354,no,no
4668,no,1757,no,no
4669,no,7554,no,no
4670,no,854,no,no
4671,no,1230,no,no
4672,no,1303,no,no
4673,no,93,no,no
4674,no,-291,yes,yes
4675,no,69,no,yes
4676,no,771,no,no
4677,no,-675,yes,yes
4678,no,973,no,no
4679,no,377,no,no
4680,no,480,no,no
4681,no,552,no,no
4682,no,3733,yes,no
4683,no,-158,yes,no
4684,no,136,no,no
4685,no,4590,yes,no
4686,no,283,yes,no
4687,no,0,yes,no
4688,no,419,yes,no
4689,no,462,no,no
4690,yes,4,no,no
4691,no,363,yes,no
4692,no,7560,no,no
4693,no,1297,no,no
4694,no,40,no,no
4695,no,436,no,yes
4696,no,403,yes,no
4697,no,5637,yes,no
4698,no,916,no,no
4699,no,1942,yes,yes
4700,no,385,no,no
4701,yes,-1042,yes,no
4702,no,3696,no,no
4703,no,3384,no,no
4704,no,556,yes,no
4705,no,315,no,no
4706,no,2812,yes,no
4707,no,324,no,no
4708,no,-519,yes,no
4709,no,188,yes,no
4710,no,267,no,no
4711,no,21,no,no
4712,no,2038,no,no
4713,no,11115,no,no
4714,no,194,no,no
4715,no,169,no,no
4716,no,0,no,no
4717,no,2981,no,no
4718,no,67,no,no
4719,no,360,no,no
4720,no,3376,yes,no
4721,no,4718,yes,no
4722,no,387,no,no
4723,no,4266,yes,no
4724,no,396,yes,no
4725,no,2085,no,no
4726,no,62,yes,no
4727,no,-268,no,yes
4728,no,1697,yes,no
4729,no,341,no,no
4730,no,109,no,no
4731,no,0,no,no
4732,no,4158,no,no
4733,no,156,no,no
4734,no,390,no,no
4735,no,36,yes,no
4736,no,0,yes,no
4737,no,50,yes,no
4738,no,102,yes,no
4739,no,57,yes,no
4740,no,973,no,no
4741,no,3,yes,yes
4742,no,1245,yes,no
4743,no,828,no,no
4744,no,0,yes,no
4745,no,167,yes,yes
4746,no,66,no,no
4747,no,687,yes,no
4748,no,2688,no,no
4749,no,625,yes,no
4750,no,1742,yes,no
4751,no,1729,no,no
4752,no,889,yes,no
4753,no,224,yes,no
4754,no,768,no,no
4755,no,1809,no,no
4756,no,423,no,no
4757,no,335,yes,no
4758,no,182,yes,no
4759,no,4401,no,no
4760,no,607,no,no
4761,no,1084,no,no
4762,no,0,no,no
4763,no,687,yes,no
4764,no,659,no,no
4765,no,1435,no,no
4766,no,8828,no,no
4767,no,69,no,yes
4768,no,79,no,no
4769,no,990,no,no
4770,no,2290,yes,no
4771,no,679,no,no
4772,no,-172,yes,yes
4773,no,548,no,no
4774,no,565,yes,no
4775,no,228,yes,no
4776,no,0,no,no
4777,no,228,yes,no
4778,no,454,no,no
4779,no,514,yes,no
4780,no,2885,yes,no
4781,no,567,no,no
4782,no,2235,no,no
4783,no,5267,no,no
4784,no,29,no,no
4785,no,291,no,no
4786,no,4889,no,no
4787,no,502,no,yes
4788,no,3608,yes,no
4789,no,3556,no,no
4790,no,-41,yes,yes
4791,no,3944,yes,no
4792,no,202,yes,no
4793,no,1175,no,no
4794,no,974,no,no
4795,no,3141,no,no
4796,no,4079,no,no
4797,no,0,no,no
4798,no,3357,no,no
4799,no,2587,no,no
4800,no,434,yes,no
4801,no,1291,no,no
4802,no,315,no,no
4803,no,394,no,no
4804,no,5561,no,no
4805,no,3528,no,no
4806,no,437,yes,no
4807,no,3119,no,no
4808,no,264,yes,yes
4809,no,3285,no,no
4810,no,1396,no,no
4811,no,510,yes,yes
4812,no,-101,yes,no
4813,no,634,no,no
4814,no,4210,no,no
4815,no,0,no,no
4816,no,84,yes,yes
4817,no,278,yes,yes
4818,no,849,yes,no
4819,no,1612,no,no
4820,no,204,yes,no
4821,no,1854,no,no
4822,no,4661,no,no
4823,no,1579,no,no
4824,no,1561,no,no
4825,no,1468,no,no
4826,no,2887,no,no
4827,no,224,no,no
4828,no,1760,no,no
4829,no,3735,no,no
4830,no,19,no,no
4831,no,61,yes,no
4832,no,95,no,yes
4833,no,5,yes,yes
4834,no,360,yes,no
4835,no,1730,yes,no
4836,no,0,no,no
4837,no,7968,no,no
4838,no,7005,yes,no
4839,no,3020,no,no
4840,no,605,no,no
4841,no,376,yes,no
4842,no,891,yes,no
4843,no,704,no,no
4844,no,4348,yes,no
4845,no,2353,yes,no
4846,no,8000,no,no
4847,no,2781,yes,no
4848,no,541,no,no
4849,no,3576,no,no
4850,no,2725,no,no
4851,no,2354,no,no
4852,no,775,no,no
4853,no,622,yes,no
4854,no,4,no,no
4855,no,5,no,no
4856,no,3943,no,no
4857,no,802,no,no
4858,no,2351,no,no
4859,no,1807,yes,no
4860,no,2,no,no
4861,no,2297,no,no
4862,no,779,no,no
4863,no,108,no,no
4864,no,459,yes,no
4865,no,110,no,no
4866,no,13711,yes,no
4867,no,3415,no,no
4868,no,2376,no,no
4869,no,181,no,no
4870,no,448,no,no
4871,no,714,yes,yes
4872,no,3608,yes,no
4873,no,5310,yes,no
4874,no,2144,no,no
4875,no,2281,no,no
4876,no,2679,no,no
4877,no,1495,no,no
4878,no,1304,yes,no
4879,no,78,yes,no
4880,no,437,yes,no
4881,no,7433,no,yes
4882,no,6112,no,no
4883,no,155,no,no
4884,no,9883,no,no
4885,no,495,no,no
4886,no,294,yes,no
4887,no,8990,no,no
4888,no,3173,no,no
4889,no,53,no,no
4890,no,640,yes,no
4891,no,217,yes,no
4892,no,804,yes,no
4893,no,1374,no,no
4894,no,3,yes,yes
4895,no,502,no,no
4896,no,61,yes,no
4897,no,153,yes,no
4898,no,8,yes,yes
4899,no,780,no,no
4900,no,630,no,no
4901,no,2161,no,no
4902,no,32685,no,no
4903,no,3384,no,no
4904,no,5310,yes,no
4905,no,383,yes,no
4906,no,772,yes,no
4907,no,2976,yes,no
4908,no,2729,yes,no
4909,no,520,yes,no
4910,no,205,no,no
4911,no,2378,no,no
4912,no,48,yes,no
4913,no,461,yes,no
4914,no,116,yes,no
4915,no,272,no,no
4916,no,799,no,yes
4917,no,0,no,no
4918,no,1534,no,no
4919,no,4457,yes,no
4920,no,189,no,no
4921,no,1880,no,no
4922,yes,0,no,yes
4923,no,11835,yes,no
4924,no,839,yes,no
4925,no,952,yes,no
4926,no,-197,yes,no
4927,no,1657,yes,yes
4928,no,1947,no,no
4929,no,30,no,no
4930,no,2027,no,no
4931,no,1332,no,no
4932,no,72,yes,yes
4933,no,153,no,no
4934,no,70,yes,no
4935,no,36,yes,yes
4936,no,-198,yes,no
4937,no,5,yes,no
4938,no,2326,no,no
4939,no,67,yes,no
4940,no,598,no,no
4941,no,1527,no,no
4942,no,1623,yes,no
4943,no,253,yes,no
4944,no,1445,no,no
4945,no,256,no,no
4946,no,1181,yes,no
4947,no,1646,yes,no
4948,no,-309,yes,no
4949,no,670,no,no
4950,no,2196,no,no
4951,no,947,no,no
4952,no,71,no,no
4953,no,521,no,no
4954,no,5115,yes,no
4955,no,-17,yes,yes
4956,no,556,yes,no
4957,no,229,no,no
4958,no,325,no,no
4959,no,5112,no,no
4960,no,11821,no,no
4961,no,650,yes,no
4962,no,8648,no,no
4963,no,168,no,no
4964,no,2486,yes,no
4965,no,396,no,no
4966,no,1791,no,no
4967,no,168,no,no
4968,no,3308,no,no
4969,no,4721,no,no
4970,no,18111,no,no
4971,no,1146,no,no
4972,no,237,no,yes
4973,no,618,no,no
4974,no,1085,no,no
4975,no,1028,no,no
4976,no,114,no,no
4977,no,0,yes,no
4978,no,631,no,no
4979,no,660,no,no
4980,no,2421,no,no
4981,no,794,no,no
4982,no,2138,no,yes
4983,no,2965,yes,no
4984,no,222,no,no
4985,no,6997,yes,no
4986,no,665,yes,no
4987,no,285,yes,no
4988,no,473,no,yes
4989,no,2226,no,no
4990,no,245,yes,yes
4991,no,1133,yes,no
4992,no,294,no,no
4993,no,451,yes,no
4994,no,19268,no,no
4995,no,1461,yes,no
4996,no,465,yes,no
4997,no,0,no,no
4998,no,654,yes,no
4999,no,79,yes,no
5000,no,4216,no,no
5001,no,66,yes,no
5002,no,0,no,no
5003,no,5539,no,no
5004,no,2599,no,no
5005,no,2187,yes,no
5006,no,2120,no,no
5007,no,339,no,no
5008,no,8229,no,no
5009,no,346,no,no
5010,no,158,no,no
5011,no,7103,yes,no
5012,no,4855,no,no
5013,no,3696,no,no
5014,no,-357,yes,no
5015,no,8304,no,no
5016,no,48,no,no
5017,no,384,no,yes
5018,no,751,yes,no
5019,no,3546,yes,no
5020,no,73,no,no
5021,no,71,no,no
5022,no,974,no,no
5023,no,306,yes,no
5024,no,3463,no,yes
5025,no,3676,no,no
5026,no,459,no,no
5027,no,286,no,no
5028,no,-11,yes,yes
5029,no,273,yes,no
5030,no,2665,yes,no
5031,no,3290,no,no
5032,no,8535,no,no
5033,no,1276,no,no
5034,no,2736,no,no
5035,no,10287,yes,no
5036,no,1624,no,no
5037,yes,0,yes,no
5038,no,446,yes,no
5039,no,395,no,no
5040,no,315,no,no
5041,no,484,yes,no
5042,yes,0,no,no
5043,no,507,yes,no
5044,no,2987,no,no
5045,no,801,no,no
5046,no,0,no,no
5047,no,572,yes,no
5048,no,2,no,no
5049,no,34,no,no
5050,no,1075,no,no
5051,no,508,yes,yes
5052,no,926,no,no
5053,no,10861,no,no
5054,no,24,yes,no
5055,no,611,no,no
5056,no,1857,yes,no
5057,no,329,no,no
5058,no,2635,no,no
5059,no,225,yes,no
5060,no,1604,no,yes
5061,no,4657,no,no
5062,no,1406,yes,no
5063,no,6728,no,no
5064,no,611,no,no
5065,no,1805,no,no
5066,no,-399,no,yes
5067,no,208,no,no
5068,no,10884,no,no
5069,no,3472,no,no
5070,no,556,yes,yes
5071,no,7192,no,no
5072,no,13460,yes,no
5073,no,2988,no,no
5074,no,102,yes,no
5075,no,1868,no,no
5076,no,-578,yes,no
5077,no,241,no,no
5078,no,162,yes,no
5079,no,5320,yes,no
5080,no,366,yes,no
5081,no,1504,yes,no
5082,no,262,no,no
